1606.78,0.204726249
1608.35,0.204840773
1609.91,0.205364406
1611.48,0.205918686
1613.05,0.206710922
1614.61,0.207611492
1616.18,0.208847044
1617.74,0.209906193
1619.31,0.211529813
1620.87,0.213097389
1622.44,0.214832568
1624,0.216391858
1625.57,0.21787498
1627.13,0.21880156
1628.7,0.21987891
1630.26,0.220675787
1631.82,0.221496341
1633.38,0.222157475
1634.95,0.222990314
1636.51,0.223381658
1638.07,0.224216929
1639.63,0.224957348
1641.19,0.226153804
1642.76,0.227275566
1644.32,0.228936657
1645.88,0.230520444
1647.44,0.23279116
1649,0.235230201
1650.56,0.238119956
1652.12,0.241184813
1653.67,0.244224114
1655.23,0.247033802
1656.79,0.249645584
1658.35,0.25257793
1659.91,0.255407279
1661.47,0.25810467
1663.02,0.261023904
1664.58,0.264373938
1666.14,0.267506572
1667.69,0.271058426
1669.25,0.275319966
1670.81,0.279741643
1672.36,0.283930889
1673.92,0.288005804
1675.47,0.292104737
1677.03,0.296715033
1678.58,0.301277896
1680.13,0.30616393
1681.69,0.311469713
1683.24,0.316459935
1684.79,0.321095751
1686.35,0.325567297
1687.9,0.329596704
1689.45,0.333959585
1691,0.339254473
1692.56,0.34364459
1694.11,0.349510516
1695.66,0.354286938
1697.21,0.358317317
1698.76,0.364259784
1700.31,0.371125944
1701.86,0.375133965
1703.41,0.379921488
1704.96,0.387703487
1706.51,0.390554931
1708.06,0.396530028
1709.61,0.400846195
1711.15,0.40534377
1712.7,0.408187771
1714.25,0.405968092
1715.8,0.405652909
1717.34,0.381541687
